"","loc_name","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53"
"321","Hofstade II","5.545251176","6.462","6.863413404","4.822769396","5.785647768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","Hofstade III","5.545251176","6.462","5.236224847","4.934670115","6.863413404","5.785647768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","Holocene caves","5.877515319","4.803821333","4.779821876","5.236224847","3.246323129","3.689628467","3.860984746","6.698942155","4.064820998","4.151472001","5.594013049","5.463825937","6.224317157","4.291517031","4.689754027","4.667452953","3.965044635","4.930496172","3.71127352","3.463310554","4.112151034","3.352182518","4.171703057","3.394577165","2.983220215","3.547774705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","Hoshangtung","4.803821333","6.966172178","3.860984746","6.252469704","5.822276639","6.224317157","4.755493728","4.291517031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","Hoyhoytepe (1:2:3)","1.903546574","2.128123527","0.77815125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","Hsingan","5.127235133","4.803821333","5.236224847","6.966172178","3.689628467","4.822769396","6.252469704","3.831814338","5.035029282","5.463825937","6.224317157","4.755493728","4.291517031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","Huachi_Malan","5.545251176","6.462","5.877515319","4.41836179","5.06460772","5.236224847","4.822769396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","Huahong Cave I","5.127235133","5.06460772","4.803821333","5.236224847","6.698942155","4.064820998","5.463825937","6.224317157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","Huaiyuan","6.966172178","5.594013049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","Hualongdong","5.127235133","5.06460772","4.803821333","4.779821876","5.236224847","1.601664999","0.82524298","3.689628467","3.860984746","4.064820998","4.151472001","1.068586965","0.930162369","1.092411352","6.252469704","5.822276639","3.831814338","2.560265398","5.594013049","3.216605694","6.102662456","5.035029282","5.560967555","5.463825937","4.291517031","1.179787405","1.956648579","3.982596832","2.233037805","1.370142847","0.787991505","1.374349801","1.814247596","2.864748336","1.524882727","2.336459734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","Huangjiawan","5.545251176","5.06460772","4.414395714","4.803821333","5.236224847","6.516806892","4.478814112","5.215548844","5.488267847","4.057164779","4.146128036","4.785189885","5.822276639","5.594013049","4.096413393","5.480006943","6.444","6.444","5.406904116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","Huetor Tajar 1","1.671599461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","Huituipo","5.545251176","4.41836179","5.06460772","5.215548844","5.861922591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","Hundsheim","5.545251176","5.127235133","3.467562479","5.06460772","4.414395714","4.803821333","5.236224847","6.516806892","4.010723865","2.682011997","3.409943685","4.478814112","1.601664999","1.904895788","2.096910013","0.82524298","3.853853289","2.880098704","5.215548844","5.861922591","2.545562751","3.689628467","2.707570176","2.257278488","2.583198774","2.128123527","4.822769396","4.64738297","1.439332694","4.151472001","1.795880017","1.158362492","1.362105319","0.949014482","4.669316881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","Ikur","6.863413404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","Inargida","5.545251176","6.462","5.552665783","6.863413404","5.861922591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","Incarcal I","5.545251176","4.414395714","6.516806892","4.478814112","5.215548844","6.863413404","5.861922591","5.097893912","6.534950727","5.025987739","3.860984746","4.343410563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","Indo-Gangnetic","5.545251176","5.877515319","4.41836179","5.06460772","4.803821333","5.236224847","6.966172178","3.689628467","5.477121255","6.698942155","4.064820998","6.252469704","5.594013049","6.224317157","4.291517031","4.689754027","1.179787405","4.900000002","4.574031268","5.118368615","5.227886705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","Irchel-Hasli","1.903546574","2.128123527","2.128123527","1.795880017","1.424881637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","Irrawady 3","5.545251176","5.877515319","4.41836179","5.06460772","4.803821333","6.966172178","6.698942155","4.064820998","6.252469704","6.224317157","5.118368615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","Isernia La Pineta","5.127235133","5.06460772","4.414395714","4.803821333","4.779821876","5.236224847","6.516806892","4.478814112","1.601664999","6.966172178","5.861922591","6.534950727","4.84509804","2.257278488","4.64738297","4.808717242","1.795880017","1.362105319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","Ivashki","6.462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","Jian_Xianrendong","5.06460772","4.478814112","5.560967555","4.096413393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","Jiande","5.06460772","4.803821333","4.779821876","4.822769396","3.860984746","4.964066725","6.252469704","3.831814338","5.594013049","5.035029282","6.224317157","4.291517031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","Jingchuan_Niujiaogou","5.545251176","6.462","5.06460772","4.779821876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","Jinhua_shuanglongdong","5.06460772","4.803821333","3.860984746","1.068586965","0.930162369","0.95044952","1.092411352","4.899145381","5.594013049","4.291517031","4.431313496","4.023951707","1.370142847","0.787991505","1.374349801","2.11034917","3.806549954","1.05900533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","Jinniushan","5.545251176","6.462","5.127235133","3.467562479","5.06460772","4.414395714","4.803821333","4.779821876","5.236224847","6.516806892","4.010723865","2.682011997","3.409943685","2.448448655","2.263888446","1.601664999","1.471291711","5.861922591","4.028530061","3.860984746","4.585874147","4.064820998","4.151472001","1.092411352","5.560967555","4.601994842","1.956648579","2.233037805","2.791303089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","Jinpendong","5.127235133","5.06460772","4.414395714","4.803821333","5.236224847","4.010723865","2.682011997","5.861922591","5.097893912","4.028530061","3.831814338","4.291517031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","Jinsitai","5.545251176","6.462","4.41836179","5.127235133","5.06460772","4.414395714","4.803821333","2.448448655","5.861922591","3.695836147","4.822769396","5.897999985","5.118368615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","Jinyuan Cave_Jinyuan Lower","5.545251176","6.462","5.127235133","5.06460772","4.414395714","4.803821333","5.236224847","6.516806892","4.010723865","2.263888446","1.903546574","2.128123527","3.246323129","2.880098704","5.215548844","6.863413404","5.861922591","5.097893912","1.491361694","5.488267847","5.398057342","2.128123527","4.822769396","4.028530061","3.860984746","4.785189885","4.677591022","1.671599461","5.311999998","4.689754027","4.601994842","5.332000002","6.065857176","5.897999985","2.263888446","4.994188298","2.128123527","5.118368615","5.118368615","6.612783857","5.118368615","2.636989102","4.72347666","3.315786478","2.711140116","2.704064679",NA,NA,NA,NA,NA,NA
"351","Jinyuan Cave_Jinyuan Upper","5.545251176","4.41836179","5.127235133","3.467562479","5.06460772","4.414395714","4.803821333","6.516806892","2.448448655","0.82524298","2.006818268","6.863413404","5.097893912","2.128123527","4.028530061","4.964066725","1.092411352","5.728666402","5.594013049","5.311999998","5.480006943","4.601994842","5.897999985","4.929234041","5.118368615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","Jinyuan Cave_Wanghai fauna","5.545251176","6.462","5.127235133","5.06460772","4.414395714","4.803821333","5.236224847","6.516806892","4.010723865","3.409943685","2.448448655","2.263888446","1.601664999","1.471291711","6.966172178","3.853853289","2.880098704","5.861922591","5.097893912","3.695836147","1.491361694","4.057164779","3.860984746","4.964066725","4.785189885","4.064820998","1.068586965","0.95044952","1.092411352","1.362105319","5.728666402","5.594013049","5.560967555","4.689754027","4.601994842","1.423996363","3.673437655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","Jishou","5.127235133","5.06460772","4.803821333","5.236224847","3.860984746","4.964066725","4.064820998","6.252469704","5.822276639","3.831814338","5.594013049","3.216605694","5.035029282","6.224317157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","Joint Mitnor cave","5.127235133","3.467562479","5.06460772","4.414395714","4.803821333","5.236224847","6.516806892","4.010723865","3.409943685","1.601664999","0.82524298","6.966172178","5.861922591","6.534950727","3.689628467","2.257278488","4.822769396","5.785647768","4.808717242","1.362105319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","Juodonys","3.467562479","5.06460772","4.414395714","4.803821333","3.409943685","4.309843005","5.552665783","5.861922591","4.057164779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","Jurish 1","5.545251176","5.877515319","5.127235133","6.863413404","5.861922591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","Kabazli","2.257278488","1.092411352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","Kadzielnia","1.904895788","0.82524298","1.903546574","3.246323129","2.880098704","2.707570176","1.491361694","1.059005327","1.059005327","2.128123527","1.059005327","1.439332694","1.059005327","2.975962695","1.068586965","0.930162369","2.77768051","1.059005327","0.949390007","3.315786478","2.128123527","1.653212514","1.894447935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","Kaiafas","4.41836179","3.467562479","4.414395714","2.096910013","1.471291711","1.903546574","4.84509804","1.491361694","2.128123527","1.795880017","1.671599461","2.77768051","2.128123527","5.800717078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","Kairakkum","6.863413404","6.102662456","6.612783857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","Kairy (Zapadnye Kairy)","2.263888446","0.82524298","1.903546574","4.309843005","2.545562751","2.707570176","2.583198774","2.128123527","2.128123527","2.128123527","1.322219295","2.536614549","1.866995813","2.128123527","1.671599461","1.362105319","0.949014482","4.601994842","1.709120247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","Kali Glagah","5.06460772","4.803821333","3.853853289","5.477121255","6.698942155","6.252469704","4.689754027","6.767526899","1.179787405","2.233037805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","Kalymnos: KLM","1.601664999","2.006818268","1.491361694","1.423245874","2.536614549","2.77768051","2.300812794","1.179787405","2.128123527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","Kamenka","5.545251176","6.462","5.877515319","3.409943685","2.263888446","6.863413404","5.861922591","4.964066725","5.897999985","4.399385249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","Kamenka I A:C","5.545251176","6.462","5.236224847","5.861922591","4.964066725","5.785647768","5.728666402","5.897999985","4.399385249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","Kamenka I B","6.462","6.863413404","5.861922591","4.399385249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","Kamisli","5.545251176","4.414395714","5.236224847","5.861922591","5.398057342","4.585874147","4.064820998","5.897999985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","Kamyshlov mire","5.785647768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","Kandabaevo","5.545251176","6.462","5.06460772","6.863413404","5.861922591","4.822769396","4.596597096","5.897999985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","Kao Pah Nam","5.877515319","5.06460772","5.236224847","5.477121255","4.822769396","4.064820998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","Kapetanios","6.863413404","6.534950727","5.398057342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","Karaj Dubina","3.409943685","2.263888446","1.601664999","0.82524298","1.903546574","2.545562751","2.707570176","1.491361694","2.583198774","2.033859172","2.128123527","2.128123527","1.322219295","2.536614549","1.671599461","1.362105319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","Karamajdan","5.545251176","4.41836179","5.127235133","5.06460772","4.414395714","6.516806892","6.102662456","6.065857176","4.929234041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","Karangoda","5.477121255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","Karasapaca","1.903546574","1.423245874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","Kardamena","1.903546574","1.491361694","1.423245874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","Kartalucurantepe","1.903546574","2.544068044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","Kastoria 2","1.903546574","1.491361694","1.423245874","1.795880017","1.362105319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","Katharo","6.534950727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","Kedung Brubus","5.06460772","4.803821333","4.779821876","5.236224847","5.097893912","5.477121255","3.860984746","6.698942155","4.064820998","6.252469704","5.594013049","5.463825937","6.224317157","4.291517031","4.689754027","3.965044635","4.930496172","5.118368615","5.118368615","3.71127352","4.112151034","3.976959489","5.118368615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","Kemalpasamahallesi 1","1.601664999","1.491361694","2.128123527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","Kemalpasamahallesi 2","2.257278488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","Keo Leng","5.127235133","5.06460772","4.803821333","4.779821876","5.236224847","3.860984746","4.064820998","6.252469704","5.822276639","3.831814338","4.899145381","5.594013049","3.216605694","5.035029282","6.224317157","4.755493728","3.756223022","3.29380436","4.291517031","4.431313496","1.179787405","2.233037805","5.118368615","3.463310554","4.171308461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","Khatanga: Popugaj r. Hol","5.861922591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","Khatanga: Semieriskaj r.","6.863413404","5.861922591","5.532118519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","Khatanga: Talalakh L: Popugaj","5.545251176","6.863413404","5.861922591","5.532118519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","Kiaepa","5.545251176","5.877515319","5.127235133","3.467562479","5.06460772","4.414395714","4.803821333","4.010723865","3.409943685","4.478814112","5.552665783","3.246323129","3.853853289","3.689628467","4.057164779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","Kielniki 3B","0.82524298","1.059005327","1.059005327","1.059005327","1.059005327","0.949390007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
